pago_id,monto,fecha,id_usuario,subs_id
2005,5000,2020-12-26 00:00:00,123,214
1929,7500,2021-09-12 00:00:00,28,205
2965,4500,2020-12-19 00:00:00,46,309
725,5000,2021-12-21 00:00:00,89,77
1739,4500,2020-12-17 00:00:00,128,186
347,6500,2021-10-23 00:00:00,116,33
1384,8000,2020-08-16 00:00:00,106,150
184,5000,2021-09-07 00:00:00,122,18
2171,3000,2021-04-02 00:00:00,149,227
1899,8000,2021-10-06 00:00:00,28,201
2076,3000,2020-12-28 00:00:00,118,219
1098,5000,2021-02-14 00:00:00,148,121
1411,5000,2021-01-19 00:00:00,142,153
1654,3000,2020-08-07 00:00:00,47,179
1673,7500,2020-10-27 00:00:00,47,180
2620,6500,2021-10-08 00:00:00,86,276
1276,9500,2021-07-20 00:00:00,74,138
3018,6500,2021-09-12 00:00:00,44,314
1235,3000,2021-07-16 00:00:00,11,135
267,9500,2021-02-28 00:00:00,109,25
2824,5000,2021-07-25 00:00:00,10,293
1613,9500,2021-04-12 00:00:00,150,173
2073,6500,2021-12-19 00:00:00,123,218
2834,5000,2021-10-28 00:00:00,119,294
1432,8000,2021-11-30 00:00:00,27,155
2976,4500,2021-11-19 00:00:00,46,309
2038,8000,2020-11-06 00:00:00,123,216
1837,4000,2021-02-02 00:00:00,82,197
2065,6500,2021-04-19 00:00:00,123,218
3172,4500,2021-10-08 00:00:00,129,336
1866,6500,2021-06-20 00:00:00,83,199
245,6500,2021-07-14 00:00:00,9,23
487,9500,2020-10-28 00:00:00,146,49
2493,5000,2020-04-10 00:00:00,134,262
503,5500,2020-07-23 00:00:00,146,50
2505,5000,2021-04-10 00:00:00,134,262
713,6500,2020-07-17 00:00:00,89,74
2873,4000,2021-07-02 00:00:00,30,300
2610,6500,2020-10-10 00:00:00,86,276
3474,4000,2021-09-16 00:00:00,100,368
300,9500,2020-04-08 00:00:00,97,29
1536,3000,2021-09-19 00:00:00,64,167
544,5500,2021-08-21 00:00:00,99,53
2874,4000,2021-07-03 00:00:00,30,300
3407,5000,2021-03-11 00:00:00,132,360
1503,5000,2021-12-07 00:00:00,124,163
2753,9500,2020-10-16 00:00:00,80,288
2664,8000,2021-03-08 00:00:00,139,279
2122,5000,2021-08-15 00:00:00,118,223
2525,3000,2021-02-28 00:00:00,134,264
1228,3000,2020-12-16 00:00:00,11,135
2459,5000,2021-11-23 00:00:00,36,257
2924,4000,2021-01-26 00:00:00,144,306
1322,5000,2021-09-12 00:00:00,126,141
1169,9500,2021-06-20 00:00:00,110,129
2176,3000,2021-04-07 00:00:00,149,227
1747,4500,2021-08-17 00:00:00,128,186
182,5000,2021-09-04 23:00:00,122,18
409,5000,2021-05-06 00:00:00,107,40
2916,8000,2021-10-24 00:00:00,69,305
2156,5000,2021-09-20 00:00:00,88,225
2165,3500,2021-10-14 00:00:00,88,226
2957,5500,2021-10-28 00:00:00,144,308
2595,5000,2021-10-19 00:00:00,86,274
906,4000,2021-08-20 00:00:00,54,97
2889,6500,2021-01-13 00:00:00,45,302
2842,3500,2021-04-10 00:00:00,119,297
727,5000,2020-10-18 00:00:00,89,78
595,5000,2020-09-12 00:00:00,125,60
2985,5000,2021-08-19 00:00:00,46,310
901,4000,2021-03-20 00:00:00,54,97
2029,5000,2021-04-17 00:00:00,123,215
2079,3000,2021-03-28 00:00:00,118,219
2820,5000,2021-03-25 00:00:00,10,293
1835,4000,2020-02-12 00:00:00,82,197
2958,5500,2021-11-28 00:00:00,144,308
1286,6500,2020-05-11 00:00:00,117,139
2027,5000,2021-02-17 00:00:00,123,215
2598,8500,2021-05-18 00:00:00,86,275
1669,3000,2021-08-10 00:00:00,47,179
2663,8000,2021-03-07 00:00:00,139,279
1213,5000,2021-02-05 00:00:00,11,134
1031,4000,2020-10-18 00:00:00,79,114
398,4000,2021-10-10 00:00:00,107,39
1802,6500,2021-10-25 00:00:00,87,192
2431,8000,2021-08-14 00:00:00,36,254
563,5000,2021-07-25 00:00:00,99,54
2700,5000,2021-05-13 00:00:00,139,282
238,7000,2021-11-08 00:00:00,9,22
65,5000,2021-08-03 00:00:00,22,8
1063,9500,2021-12-12 00:00:00,105,118
1788,3000,2021-05-08 00:00:00,111,190
286,7500,2021-02-20 00:00:00,97,28
2513,5000,2021-10-30 00:00:00,134,263
1420,4000,2021-03-23 00:00:00,142,154
1341,5000,2021-11-12 00:00:00,120,144
655,4000,2021-07-24 00:00:00,125,67
752,5000,2021-06-24 00:00:00,96,80
460,9500,2020-10-16 00:00:00,146,47
935,3000,2021-07-03 00:00:00,112,100
2607,6500,2020-10-07 00:00:00,86,276
2119,5000,2021-05-15 00:00:00,118,223
1559,6500,2020-08-08 00:00:00,64,169
2919,4000,2020-08-26 00:00:00,144,306
154,6500,2021-11-14 00:00:00,115,14
2599,8500,2021-06-18 00:00:00,86,275
2828,5000,2021-11-25 00:00:00,10,293
1372,9500,2021-06-11 00:00:00,120,147
3405,5000,2021-01-11 00:00:00,132,359
542,5500,2021-06-21 00:00:00,99,53
3038,5000,2021-07-13 00:00:00,98,318
560,5000,2021-04-25 00:00:00,99,54
1761,5500,2021-01-01 00:00:00,111,188
103,5000,2021-09-09 00:00:00,145,10
506,5500,2020-10-23 00:00:00,146,50
2117,5000,2021-03-15 00:00:00,118,223
2286,6500,2021-09-18 00:00:00,84,236
247,6500,2021-09-14 00:00:00,9,23
733,5000,2021-04-18 00:00:00,89,78
877,7500,2021-06-17 00:00:00,40,91
1552,5500,2021-05-08 00:00:00,64,168
399,4000,2021-10-11 00:00:00,107,39
724,5000,2021-11-21 00:00:00,89,77
2917,8000,2021-11-24 00:00:00,69,305
3047,6500,2021-09-18 00:00:00,98,319
1557,6500,2020-08-06 00:00:00,64,169
3449,7000,2021-11-21 00:00:00,76,366
811,7000,2021-08-21 00:00:00,40,85
1719,3000,2021-08-01 00:00:00,128,184
1246,5500,2021-07-15 00:00:00,74,136
2222,5000,2021-07-15 00:00:00,35,232
3005,5000,2021-10-08 00:00:00,46,312
1550,5500,2021-05-06 00:00:00,64,168
3105,5000,2021-04-20 00:00:00,78,329
1643,4000,2021-08-25 00:00:00,141,176
106,5000,2021-09-12 00:00:00,145,10
2868,4000,2020-07-09 00:00:00,30,300
455,4000,2021-10-24 00:00:00,146,46
2858,5500,2021-05-27 00:00:00,30,299
1409,5000,2020-11-19 00:00:00,142,153
1635,5000,2021-01-04 00:00:00,141,175
1944,9500,2021-11-19 00:00:00,85,206
529,7000,2021-03-06 00:00:00,127,51
2453,6500,2021-01-12 00:00:00,36,256
1568,6500,2021-08-05 00:00:00,64,169
2274,6500,2020-09-18 00:00:00,84,236
1796,6500,2021-06-10 00:00:00,111,191
1277,9500,2021-08-20 00:00:00,74,138
1694,4500,2021-06-04 00:00:00,47,182
324,6500,2021-09-24 00:00:00,97,30
3107,5000,2021-06-20 00:00:00,78,329
2441,8000,2021-08-10 00:00:00,36,255
2418,5500,2021-12-22 00:00:00,38,252
2330,8000,2021-05-15 00:00:00,136,241
175,4000,2021-11-16 00:00:00,122,17
2625,7000,2020-05-15 00:00:00,12,277
914,5000,2020-08-10 00:00:00,54,98
1178,8000,2021-05-17 00:00:00,110,130
1985,9500,2021-11-24 00:00:00,90,212
1640,5000,2021-01-09 00:00:00,141,175
3198,5000,2021-10-16 00:00:00,129,338
52,6500,2021-10-28 00:00:00,22,7
965,7000,2021-08-26 00:00:00,93,106
1425,4000,2021-08-23 00:00:00,142,154
2472,9500,2020-06-07 00:00:00,36,259
2016,5000,2021-11-26 00:00:00,123,214
2714,8000,2021-05-31 00:00:00,80,284
3265,6500,2020-01-07 00:00:00,130,349
1975,7500,2021-03-21 00:00:00,85,209
1965,9500,2021-12-03 00:00:00,85,208
2468,5500,2021-07-10 00:00:00,36,258
369,5500,2021-06-28 00:00:00,116,36
3176,4500,2021-10-12 00:00:00,129,336
301,9500,2020-04-09 00:00:00,97,29
1146,7500,2021-08-14 00:00:00,110,126
298,9500,2020-04-06 00:00:00,97,29
1343,7000,2021-02-10 00:00:00,120,145
1642,5000,2021-01-11 00:00:00,141,175
3084,6500,2021-04-24 00:00:00,113,325
768,5500,2020-11-24 00:00:00,96,82
1656,3000,2020-08-09 00:00:00,47,179
555,5000,2020-11-25 00:00:00,99,54
2020,5000,2020-07-17 00:00:00,123,215
3386,5000,2021-02-26 00:00:00,95,358
2715,8000,2021-06-30 00:00:00,80,284
1149,5000,2020-11-05 00:00:00,110,127
1752,5000,2021-06-05 00:00:00,114,187
1339,8000,2021-10-11 00:00:00,120,143
1087,5500,2021-09-09 00:00:00,148,120
1237,3000,2021-09-16 00:00:00,11,135
1827,9500,2021-06-17 00:00:00,121,196
841,8000,2020-03-08 00:00:00,40,88
161,3000,2021-09-26 00:00:00,115,15
1023,7000,2021-02-12 00:00:00,79,112
437,6500,2021-02-04 00:00:00,101,45
2923,4000,2020-12-26 00:00:00,144,306
256,6500,2021-07-16 00:00:00,109,24
439,6500,2021-02-06 00:00:00,101,45
3370,3500,2021-02-16 00:00:00,135,356
875,7500,2021-04-17 00:00:00,40,91
1502,5000,2021-12-06 00:00:00,124,163
1587,3500,2021-11-12 00:00:00,150,171
1132,3500,2020-11-30 00:00:00,23,125
3086,6500,2021-06-24 00:00:00,113,325
1888,8000,2020-10-07 00:00:00,28,201
878,7500,2021-07-17 00:00:00,40,91
551,5000,2020-07-25 00:00:00,99,54
1513,9500,2021-09-18 00:00:00,124,164
954,5500,2021-07-20 00:00:00,93,104
2327,8000,2021-02-15 00:00:00,136,241
1104,5000,2021-11-08 00:00:00,148,122
3403,5000,2021-01-09 00:00:00,132,359
1008,5000,2020-10-13 00:00:00,143,111
2081,3000,2021-05-28 00:00:00,118,219
3319,5000,2021-04-20 00:00:00,130,352
2656,4000,2021-04-17 00:00:00,12,278
1122,9500,2021-08-09 00:00:00,23,124
2830,5000,2021-06-28 00:00:00,119,294
717,8000,2021-03-11 00:00:00,89,75
1821,7500,2021-05-09 00:00:00,121,195
861,5000,2021-11-28 00:00:00,40,89
3131,7000,2021-08-13 00:00:00,140,331
3397,5000,2021-01-03 00:00:00,132,359
335,8000,2021-06-27 00:00:00,108,31
1705,9500,2021-05-07 00:00:00,47,183
195,3000,2021-11-02 00:00:00,122,19
2578,9500,2021-11-12 00:00:00,131,272
822,6500,2021-12-21 00:00:00,40,86
358,9500,2021-01-12 00:00:00,116,34
1594,5000,2021-11-11 00:00:00,150,172
2444,6500,2021-01-03 00:00:00,36,256
2336,6500,2021-01-08 00:00:00,19,242
3450,7000,2021-12-21 00:00:00,76,366
1620,6500,2020-11-14 00:00:00,150,174
1352,3500,2021-02-25 00:00:00,120,146
2278,6500,2021-01-18 00:00:00,84,236
261,6500,2021-12-16 00:00:00,109,24
2448,6500,2021-01-07 00:00:00,36,256
1355,3500,2021-05-25 00:00:00,120,146
2434,8000,2021-11-14 00:00:00,36,254
494,9500,2021-05-28 00:00:00,146,49
1867,6500,2021-07-20 00:00:00,83,199
2882,4000,2021-06-23 00:00:00,147,301
3324,5000,2021-09-20 00:00:00,130,352
2489,9500,2021-06-12 00:00:00,36,259
24,5000,2021-12-28 00:00:00,102,3
644,6500,2021-10-15 00:00:00,125,66
719,5000,2021-09-26 00:00:00,89,76
2256,5000,2020-11-19 00:00:00,35,235
1233,3000,2021-05-16 00:00:00,11,135
391,4000,2021-10-03 00:00:00,107,39
526,7000,2021-03-03 00:00:00,127,51
2947,5500,2020-12-28 00:00:00,144,308
1780,3000,2020-05-12 00:00:00,111,190
791,5000,2021-01-06 00:00:00,96,83
45,6500,2021-03-28 00:00:00,22,7
2944,5500,2020-09-28 00:00:00,144,308
910,4000,2021-12-20 00:00:00,54,97
3232,4000,2021-06-10 00:00:00,129,344
2201,8000,2021-02-11 00:00:00,13,230
1238,3000,2021-10-16 00:00:00,11,135
288,7500,2021-04-20 00:00:00,97,28
2835,5000,2021-11-28 00:00:00,119,294
2183,6500,2021-12-14 00:00:00,149,228
2094,5000,2021-10-04 00:00:00,118,221
2428,8000,2021-05-14 00:00:00,36,254
603,5000,2021-09-08 00:00:00,125,60
193,3000,2020-11-12 00:00:00,122,19
851,8000,2021-03-06 00:00:00,40,88
332,8000,2021-03-27 00:00:00,108,31
2186,6500,2021-04-01 00:00:00,32,229
1840,4000,2021-02-05 00:00:00,82,197
3385,5000,2021-01-26 00:00:00,95,358
1048,6500,2020-11-19 00:00:00,79,115
132,6500,2021-05-03 00:00:00,104,12
679,6500,2021-05-15 00:00:00,77,69
1909,8000,2021-06-27 00:00:00,28,202
1824,7500,2021-05-12 00:00:00,121,195
1268,9500,2020-11-20 00:00:00,74,138
2543,9500,2021-07-11 00:00:00,134,267
1874,9500,2020-07-12 00:00:00,83,200
2301,3000,2021-09-10 00:00:00,136,237
1999,3000,2021-06-07 00:00:00,123,213
1733,6500,2021-03-12 00:00:00,128,185
56,5000,2020-08-06 00:00:00,22,8
2345,6500,2021-06-30 00:00:00,19,244
1315,5000,2021-08-26 00:00:00,126,140
2424,8000,2021-01-14 00:00:00,36,254
2626,7000,2020-06-15 00:00:00,12,277
2503,5000,2021-04-08 00:00:00,134,262
2173,3000,2021-04-04 00:00:00,149,227
2561,9500,2021-11-16 00:00:00,131,269
2897,6500,2021-09-13 00:00:00,45,302
82,5000,2021-05-28 00:00:00,145,9
2613,6500,2021-10-01 00:00:00,86,276
1931,9500,2020-10-19 00:00:00,85,206
2601,8500,2021-08-18 00:00:00,86,275
3192,5000,2021-04-16 00:00:00,129,338
2138,6500,2021-04-11 00:00:00,88,224
450,4000,2021-05-24 00:00:00,146,46
1108,5000,2021-11-12 00:00:00,148,122
682,6500,2021-08-15 00:00:00,77,69
290,7500,2021-06-20 00:00:00,97,28
746,5000,2020-12-24 00:00:00,96,80
1472,6500,2021-09-21 00:00:00,133,158
3167,4500,2021-10-03 00:00:00,129,336
1504,9500,2020-12-18 00:00:00,124,164
1755,5000,2021-06-08 00:00:00,114,187
1216,5000,2021-02-08 00:00:00,11,134
3001,5000,2021-10-04 00:00:00,46,312
2383,4000,2020-12-26 00:00:00,38,250
3043,5000,2021-12-13 00:00:00,98,318
3093,5000,2020-12-16 00:00:00,78,326
2921,4000,2020-10-26 00:00:00,144,306
3353,7500,2021-10-18 00:00:00,135,354
1806,8500,2021-12-11 00:00:00,121,194
479,5000,2021-02-28 00:00:00,146,48
163,3000,2021-11-26 00:00:00,115,15
456,4000,2021-11-24 00:00:00,146,46
2659,8000,2021-03-03 00:00:00,139,279
1304,5000,2020-09-26 00:00:00,126,140
2863,5500,2021-10-27 00:00:00,30,299
2644,7000,2021-12-15 00:00:00,12,277
2188,6500,2021-04-03 00:00:00,32,229
550,5000,2020-06-25 00:00:00,99,54
1855,6500,2021-05-08 00:00:00,83,198
2993,3500,2020-10-26 00:00:00,46,311
1124,9500,2021-08-11 00:00:00,23,124
3461,4000,2021-06-24 00:00:00,100,367
3215,6500,2021-10-05 00:00:00,129,340
737,5000,2021-08-18 00:00:00,89,78
2673,4000,2021-10-07 00:00:00,139,280
2030,5000,2021-05-17 00:00:00,123,215
2604,8500,2021-11-18 00:00:00,86,275
1211,5500,2021-12-22 00:00:00,81,133
1485,8000,2020-08-12 00:00:00,133,161
203,5500,2020-08-21 00:00:00,122,20
1758,5000,2021-06-11 00:00:00,114,187
2600,8500,2021-07-18 00:00:00,86,275
580,6500,2021-02-28 00:00:00,99,58
3170,4500,2021-10-06 00:00:00,129,336
1657,3000,2020-08-10 00:00:00,47,179
3414,5000,2021-07-18 00:00:00,94,362
1225,3000,2020-09-16 00:00:00,11,135
2372,5000,2021-08-10 00:00:00,91,247
1156,6500,2021-11-28 00:00:00,110,128
2057,9500,2021-12-21 00:00:00,123,217
689,8000,2021-03-12 00:00:00,77,70
3054,7500,2021-09-29 00:00:00,98,320
1301,5000,2020-06-26 00:00:00,126,140
3322,5000,2021-07-20 00:00:00,130,352
1738,4500,2020-11-17 00:00:00,128,186
2329,8000,2021-04-15 00:00:00,136,241
2928,4000,2021-05-26 00:00:00,144,306
2310,6500,2021-04-18 00:00:00,136,239
3123,8000,2021-01-10 00:00:00,78,330
2767,9500,2021-12-16 00:00:00,80,288
1305,5000,2020-10-26 00:00:00,126,140
490,9500,2021-01-28 00:00:00,146,49
1428,4000,2021-11-23 00:00:00,142,154
1668,3000,2021-08-09 00:00:00,47,179
917,5000,2021-08-01 00:00:00,54,98
2813,6500,2021-11-18 00:00:00,10,292
2263,5000,2021-06-19 00:00:00,35,235
933,3000,2021-07-01 00:00:00,112,100
2946,5500,2020-11-28 00:00:00,144,308
702,5500,2021-10-02 00:00:00,89,73
1279,9500,2021-10-20 00:00:00,74,138
471,9500,2021-09-16 00:00:00,146,47
1319,5000,2021-12-26 00:00:00,126,140
2586,5000,2021-01-19 00:00:00,86,274
1278,9500,2021-09-20 00:00:00,74,138
2281,6500,2021-04-18 00:00:00,84,236
309,9500,2021-04-05 00:00:00,97,29
2140,5000,2020-05-20 00:00:00,88,225
2243,8500,2021-09-11 00:00:00,35,233
3439,7000,2021-01-21 00:00:00,76,366
618,6500,2021-02-19 00:00:00,125,63
681,6500,2021-07-15 00:00:00,77,69
194,3000,2021-11-01 00:00:00,122,19
531,7000,2021-03-08 00:00:00,127,51
2790,4000,2020-11-19 00:00:00,10,291
2413,5500,2021-07-22 00:00:00,38,252
3190,5000,2021-02-16 00:00:00,129,338
1890,8000,2020-10-09 00:00:00,28,201
1936,9500,2021-03-19 00:00:00,85,206
77,5000,2020-12-30 00:00:00,145,9
3299,5000,2021-01-20 00:00:00,130,351
111,8000,2020-09-15 00:00:00,104,11
2458,5000,2021-10-23 00:00:00,36,257
1505,9500,2021-01-18 00:00:00,124,164
2166,3500,2021-11-14 00:00:00,88,226
1120,9500,2021-08-07 00:00:00,23,124
2745,7000,2021-07-31 00:00:00,80,287
3153,8500,2020-10-11 00:00:00,129,334
2101,5000,2021-10-11 00:00:00,118,221
423,5500,2021-10-09 00:00:00,107,41
2792,4000,2021-01-19 00:00:00,10,291
1424,4000,2021-07-23 00:00:00,142,154
421,5500,2021-10-07 00:00:00,107,41
244,6500,2021-06-14 00:00:00,9,23
1154,5000,2020-11-10 00:00:00,110,127
2657,4000,2021-05-17 00:00:00,12,278
442,6500,2021-02-09 00:00:00,101,45
348,6500,2021-11-23 00:00:00,116,33
2465,5500,2021-07-07 00:00:00,36,258
1014,5000,2021-04-13 00:00:00,143,111
3049,6500,2021-11-18 00:00:00,98,319
79,5000,2021-02-28 00:00:00,145,9
749,5000,2021-03-24 00:00:00,96,80
2524,3000,2021-01-28 00:00:00,134,264
569,5000,2021-12-19 00:00:00,99,55
2184,6500,2020-04-11 00:00:00,32,229
2594,5000,2021-09-19 00:00:00,86,274
2462,5500,2021-07-04 00:00:00,36,258
22,5000,2021-10-28 00:00:00,102,3
2869,4000,2020-07-10 00:00:00,30,300
3140,9500,2021-06-01 00:00:00,129,333
2058,6500,2020-09-19 00:00:00,123,218
2124,5000,2021-10-15 00:00:00,118,223
2087,3000,2021-11-28 00:00:00,118,219
1356,3500,2021-06-25 00:00:00,120,146
3082,6500,2021-02-24 00:00:00,113,325
2097,5000,2021-10-07 00:00:00,118,221
3055,7500,2021-10-29 00:00:00,98,320
181,5000,2021-09-04 00:00:00,122,18
1934,9500,2021-01-19 00:00:00,85,206
2877,4000,2021-01-23 00:00:00,147,301
1208,5500,2021-09-22 00:00:00,81,133
2454,5000,2021-06-23 00:00:00,36,257
1012,5000,2021-02-13 00:00:00,143,111
314,9500,2021-04-10 00:00:00,97,29
221,3500,2020-11-07 00:00:00,9,21
2553,9500,2021-06-28 00:00:00,134,268
1526,7500,2021-06-25 00:00:00,64,166
979,5000,2021-05-28 00:00:00,143,108
2347,6500,2021-08-30 00:00:00,19,244
341,8000,2021-12-27 00:00:00,108,31
1220,5000,2021-02-12 00:00:00,11,134
2886,6500,2020-10-13 00:00:00,45,302
611,5500,2020-08-25 00:00:00,125,61
3263,3000,2021-11-19 00:00:00,129,348
2788,4000,2020-09-19 00:00:00,10,291
23,5000,2021-11-28 00:00:00,102,3
694,6500,2021-12-30 00:00:00,77,71
2552,9500,2021-05-28 00:00:00,134,268
2681,4500,2021-01-06 00:00:00,139,281
92,5000,2020-09-10 00:00:00,145,10
1731,6500,2021-03-10 00:00:00,128,185
1627,6500,2021-06-14 00:00:00,150,174
1870,6500,2021-10-20 00:00:00,83,199
2305,7500,2021-10-24 00:00:00,136,238
760,7500,2021-11-06 00:00:00,96,81
1675,7500,2020-12-27 00:00:00,47,180
3247,5000,2021-02-14 00:00:00,129,346
13,5000,2021-01-31 00:00:00,102,3
209,5500,2021-02-21 00:00:00,122,20
2123,5000,2021-09-15 00:00:00,118,223
265,9500,2020-12-29 00:00:00,109,25
2437,8000,2021-08-06 00:00:00,36,255
2392,4000,2021-09-26 00:00:00,38,250
1571,6500,2021-08-08 00:00:00,64,169
258,6500,2021-09-16 00:00:00,109,24
135,6500,2021-05-06 00:00:00,104,12
1460,6500,2020-09-21 00:00:00,133,158
1214,5000,2021-02-06 00:00:00,11,134
3217,7000,2021-06-08 00:00:00,129,341
574,9500,2021-11-10 00:00:00,99,57
1941,9500,2021-08-19 00:00:00,85,206
3354,7500,2021-11-18 00:00:00,135,354
91,5000,2020-09-09 00:00:00,145,10
114,8000,2020-12-15 00:00:00,104,11
708,5500,2021-10-08 00:00:00,89,73
720,5000,2021-10-26 00:00:00,89,76
3096,5000,2021-03-16 00:00:00,78,326
2643,7000,2021-11-15 00:00:00,12,277
364,5500,2021-01-28 00:00:00,116,36
35,6500,2021-11-09 00:00:00,22,6
1328,8500,2021-07-05 00:00:00,126,142
204,5500,2020-09-21 00:00:00,122,20
2393,4000,2021-10-26 00:00:00,38,250
3213,6500,2021-10-03 00:00:00,129,340
931,3000,2020-07-11 00:00:00,112,100
1530,3000,2021-03-19 00:00:00,64,167
3356,4500,2020-07-30 00:00:00,135,355
280,7000,2021-02-10 00:00:00,97,26
1617,6500,2020-08-14 00:00:00,150,174
96,5000,2021-09-02 00:00:00,145,10
165,6500,2021-04-19 00:00:00,115,16
1201,5500,2021-02-22 00:00:00,81,133
2385,4000,2021-02-26 00:00:00,38,250
758,5000,2021-12-24 00:00:00,96,80
1192,5000,2021-11-04 00:00:00,81,132
1794,6500,2021-06-08 00:00:00,111,191
2159,5000,2021-12-20 00:00:00,88,225
2871,4000,2020-07-12 00:00:00,30,300
3098,6500,2021-09-29 00:00:00,78,327
2174,3000,2021-04-05 00:00:00,149,227
3276,6500,2021-01-06 00:00:00,130,349
827,5500,2021-01-23 00:00:00,40,87
1850,6500,2021-05-03 00:00:00,83,198
586,6500,2021-08-28 00:00:00,99,58
994,4000,2021-10-14 00:00:00,143,109
2312,6500,2021-06-18 00:00:00,136,239
3287,6500,2021-07-07 00:00:00,130,350
1310,5000,2021-03-26 00:00:00,126,140
2839,8000,2021-06-12 00:00:00,119,296
262,9500,2020-09-29 00:00:00,109,25
2831,5000,2021-07-28 00:00:00,119,294
2088,8500,2021-10-17 00:00:00,118,220
474,9500,2021-12-16 00:00:00,146,47
2808,6500,2021-06-18 00:00:00,10,292
1583,3500,2021-11-08 00:00:00,150,171
1681,7500,2021-06-27 00:00:00,47,180
2979,5000,2021-02-19 00:00:00,46,310
2235,8500,2021-09-03 00:00:00,35,233
3051,7500,2021-06-29 00:00:00,98,320
818,6500,2021-08-21 00:00:00,40,86
2430,8000,2021-07-14 00:00:00,36,254
477,5000,2020-12-30 00:00:00,146,48
2369,5000,2021-08-07 00:00:00,91,247
2187,6500,2021-04-02 00:00:00,32,229
2925,4000,2021-02-26 00:00:00,144,306
1176,8000,2021-03-17 00:00:00,110,130
2179,3000,2021-04-10 00:00:00,149,227
3250,5000,2021-05-14 00:00:00,129,346
2303,3000,2021-09-12 00:00:00,136,237
282,7000,2021-02-12 00:00:00,97,26
1336,8000,2021-10-08 00:00:00,120,143
699,5000,2021-02-11 00:00:00,77,72
2032,5000,2021-07-17 00:00:00,123,215
788,5000,2021-01-03 00:00:00,96,83
2259,5000,2021-02-19 00:00:00,35,235
2353,5000,2021-09-13 00:00:00,91,245
1790,3000,2021-05-10 00:00:00,111,190
1489,8000,2021-08-04 00:00:00,133,161
1535,3000,2021-08-19 00:00:00,64,167
955,5500,2021-08-20 00:00:00,93,104
1551,5500,2021-05-07 00:00:00,64,168
3185,5000,2021-11-14 00:00:00,129,337
648,4000,2020-12-24 00:00:00,125,67
3363,3500,2020-07-16 00:00:00,135,356
2896,6500,2021-08-13 00:00:00,45,302
3334,7000,2021-08-04 00:00:00,130,353
1383,8000,2020-07-16 00:00:00,106,150
2934,4000,2021-11-26 00:00:00,144,306
1724,3000,2021-08-06 00:00:00,128,184
1130,3500,2020-09-30 00:00:00,23,125
368,5500,2021-05-28 00:00:00,116,36
2587,5000,2021-02-19 00:00:00,86,274
549,5000,2020-05-25 00:00:00,99,54
1609,9500,2021-04-08 00:00:00,150,173
2775,3000,2021-02-28 00:00:00,80,289
1658,3000,2020-08-11 00:00:00,47,179
1935,9500,2021-02-19 00:00:00,85,206
566,5000,2021-10-25 00:00:00,99,54
722,5000,2021-12-26 00:00:00,89,76
12,4000,2021-12-21 00:00:00,102,2
2787,6500,2021-07-08 00:00:00,80,290
640,5000,2021-11-27 00:00:00,125,65
3260,3000,2021-08-19 00:00:00,129,348
2110,5000,2020-08-15 00:00:00,118,223
2042,8000,2020-11-10 00:00:00,123,216
677,6500,2021-03-15 00:00:00,77,69
3121,8000,2021-01-08 00:00:00,78,330
1920,8500,2021-04-11 00:00:00,28,203
171,4000,2021-07-16 00:00:00,122,17
513,5500,2021-05-23 00:00:00,146,50
216,5500,2021-09-21 00:00:00,122,20
1264,9500,2020-07-20 00:00:00,74,138
905,4000,2021-07-20 00:00:00,54,97
596,5000,2021-09-01 00:00:00,125,60
461,9500,2020-11-16 00:00:00,146,47
2153,5000,2021-06-20 00:00:00,88,225
2764,9500,2021-09-16 00:00:00,80,288
1672,7500,2020-09-27 00:00:00,47,180
876,7500,2021-05-17 00:00:00,40,91
1174,9500,2021-11-20 00:00:00,110,129
2226,5000,2021-11-15 00:00:00,35,232
1284,6500,2020-05-09 00:00:00,117,139
3442,7000,2021-04-21 00:00:00,76,366
2754,9500,2020-11-16 00:00:00,80,288
2857,5500,2021-04-27 00:00:00,30,299
2674,4000,2021-10-08 00:00:00,139,280
2593,5000,2021-08-19 00:00:00,86,274
1375,4000,2021-10-24 00:00:00,106,148
2558,9500,2021-11-28 00:00:00,134,268
2666,8000,2021-03-10 00:00:00,139,279
990,4000,2021-06-14 00:00:00,143,109
2649,4000,2020-09-17 00:00:00,12,278
3181,5000,2021-07-14 00:00:00,129,337
970,7000,2021-11-13 00:00:00,143,107
2589,5000,2021-04-19 00:00:00,86,274
2773,3000,2020-12-28 00:00:00,80,289
2280,6500,2021-03-18 00:00:00,84,236
709,5500,2021-10-09 00:00:00,89,73
873,7500,2021-02-17 00:00:00,40,91
2695,5000,2020-12-13 00:00:00,139,282
376,9500,2021-03-12 00:00:00,116,37
3006,5000,2021-10-09 00:00:00,46,312
2799,6500,2020-09-18 00:00:00,10,292
2683,4500,2021-01-08 00:00:00,139,281
3208,6500,2020-10-10 00:00:00,129,340
3220,7000,2021-06-11 00:00:00,129,341
2852,5000,2021-02-05 00:00:00,30,298
299,9500,2020-04-07 00:00:00,97,29
587,6500,2021-09-28 00:00:00,99,58
1061,9500,2021-12-10 00:00:00,105,118
1243,5500,2021-04-15 00:00:00,74,136
2734,9500,2021-11-12 00:00:00,80,285
653,4000,2021-05-24 00:00:00,125,67
2175,3000,2021-04-06 00:00:00,149,227
1021,5000,2021-11-13 00:00:00,143,111
1467,6500,2021-04-21 00:00:00,133,158
1942,9500,2021-09-19 00:00:00,85,206
