pago_id,monto,fecha,id_usuario,preorden,id_proveedor,id_videojuego,subs_id
3959,25550,2021-03-25,125,False,3.0,75.0,
3078,6500,2020-10-24,113,,,,325.0
6186,18000,2020-12-07,130,False,6.0,11198.0,
3163,8500,2021-09-10,129,,,,334.0
3693,34300,2021-09-30,97,False,3.0,21.0,
1084,5500,2021-06-09,148,,,,120.0
3224,7500,2021-12-05,129,,,,342.0
4716,20150,2020-07-04,133,False,6.0,1331.0,
4236,20150,2020-05-24,143,False,6.0,1331.0,
3302,5000,2021-04-20,130,,,,351.0
1487,8000,2021-02-08,133,,,,161.0
48,6500,2021-06-28,22,,,,7.0
5181,39000,2020-02-09,85,False,6.0,116.0,
4245,31050,2021-01-18,143,False,6.0,1262.0,
3867,29050,2020-03-04,146,False,5.0,7344.0,
6249,61200,2020-11-30,95,False,5.0,1970.0,
6034,18550,2020-07-31,138,False,6.0,673.0,
3380,3500,2021-12-16,135,,,,356.0
3635,21600,2020-05-04,9,False,2.0,1887.0,
518,7000,2020-07-03,127,,,,51.0
5983,21000,2020-04-21,98,False,4.0,1164.0,
5379,27600,2021-09-09,35,False,5.0,501.0,
224,3500,2020-10-11,9,,,,21.0
3929,26800,2020-10-18,99,False,2.0,73.0,
2761,9500,2021-06-16,80,,,,288.0
1382,9500,2021-12-12,106,,,,149.0
532,7000,2021-09-03,127,,,,51.0
1734,4500,2020-07-17,128,,,,186.0
5589,18500,2020-09-04,36,False,6.0,1026.0,
2367,5000,2021-05-08,91,,,,247.0
2961,4500,2020-08-19,46,,,,309.0
1092,5000,2020-08-14,148,,,,121.0
5324,28050,2020-09-28,32,False,5.0,559.0,
629,7000,2021-07-18,125,,,,64.0
3443,7000,2021-05-21,76,,,,366.0
568,5000,2021-12-25,99,,,,54.0
1590,5000,2021-07-11,150,,,,172.0
6137,36450,2021-09-12,129,False,1.0,233.0,
6202,36450,2021-07-04,135,False,1.0,233.0,
2635,7000,2021-03-15,12,,,,277.0
4268,30800,2021-05-14,79,False,2.0,623.0,
830,5500,2021-04-23,40,,,,87.0
5888,50000,2021-04-18,69,False,4.0,529.0,
6320,3300,2020-08-15,76,False,6.0,7346.0,
4110,63700,2020-01-04,40,False,2.0,21.0,
2807,6500,2021-05-18,10,,,,292.0
1883,9500,2021-09-07,83,,,,200.0
2725,9500,2021-03-11,80,,,,285.0
2550,9500,2021-03-28,134,,,,268.0
3454,4000,2020-11-24,100,,,,367.0
5159,29400,2020-09-16,28,False,3.0,1266.0,
815,7000,2021-12-21,40,,,,85.0
1868,6500,2021-08-20,83,,,,199.0
1253,6500,2021-03-04,74,,,,137.0
3749,57000,2021-02-13,108,False,4.0,11156.0,
4764,49800,2021-05-30,64,False,6.0,7344.0,
2474,9500,2020-09-06,36,,,,259.0
4413,42500,2021-07-18,110,False,2.0,500.0,
2488,9500,2021-11-06,36,,,,259.0
1441,6500,2021-04-18,27,,,,156.0
2261,5000,2021-04-19,35,,,,235.0
2451,6500,2021-10-01,36,,,,256.0
1610,9500,2021-09-04,150,,,,173.0
316,9500,2021-12-04,97,,,,29.0
4949,38500,2020-05-25,128,True,1.0,529.0,
227,7000,2020-09-11,9,,,,22.0
1195,5000,2021-07-11,81,,,,132.0
3445,7000,2021-07-21,76,,,,366.0
4324,50700,2020-01-24,41,False,3.0,2993.0,
2692,5000,2020-09-13,139,,,,282.0
3458,4000,2021-03-24,100,,,,367.0
430,6500,2021-10-04,107,,,,42.0
1455,5500,2020-12-13,133,,,,157.0
2740,4000,2021-08-14,80,,,,286.0
5868,29050,2021-08-03,45,False,5.0,7344.0,
5214,45000,2021-08-09,123,False,5.0,529.0,
5520,3630,2020-02-24,38,False,1.0,124.0,
4823,41650,2020-01-24,150,False,2.0,1372.0,
4433,21000,2020-09-06,81,False,1.0,866.0,
4090,23650,2020-06-08,137,True,4.0,1352.0,
2354,3500,2021-10-20,91,,,,246.0
5147,49800,2021-02-04,28,False,6.0,7344.0,
1576,5000,2021-11-16,150,,,,170.0
5585,4950,2020-04-30,36,True,5.0,733.0,
5193,23650,2020-01-08,85,True,4.0,1352.0,
5329,21450,2021-01-23,32,False,3.0,231.0,
440,6500,2021-07-02,101,,,,45.0
1846,4000,2021-11-02,82,,,,197.0
1474,6500,2021-11-21,133,,,,158.0
1266,9500,2020-09-20,74,,,,138.0
2509,5000,2021-06-30,134,,,,263.0
5244,20250,2020-07-21,88,False,5.0,11198.0,
4361,29500,2020-05-06,148,False,4.0,19560.0,
3994,10000,2021-05-10,77,False,3.0,427.0,
1367,9500,2021-06-06,120,,,,147.0
1974,9500,2021-12-12,85,,,,208.0
3457,4000,2021-02-24,100,,,,367.0
1248,5500,2021-09-15,74,,,,136.0
185,5000,2021-08-09,122,,,,18.0
4671,66000,2021-10-08,142,False,3.0,545.0,
3416,5000,2021-09-18,94,,,,362.0
5619,24150,2021-10-17,134,False,3.0,501.0,
4235,18000,2020-03-25,143,False,6.0,11198.0,
5078,5600,2021-03-23,82,False,3.0,1871.0,
4097,17545,2021-07-12,40,True,6.0,1802.0,
5270,51000,2021-01-21,88,False,3.0,1970.0,
4623,57750,2021-02-09,120,False,2.0,11133.0,
6335,3300,2020-06-15,76,False,2.0,124.0,
4589,35350,2020-07-11,126,False,5.0,7323.0,
6218,24300,2021-04-01,135,False,3.0,1887.0,
5665,23650,2021-10-17,12,True,4.0,1352.0,
5109,9100,2021-05-01,83,False,3.0,15.0,
4152,21000,2021-08-08,54,False,1.0,866.0,
662,5000,2020-11-30,125,,,,68.0
1335,8500,2021-12-07,126,,,,142.0
2311,6500,2021-05-18,136,,,,239.0
4108,10800,2020-03-03,40,False,2.0,537.0,
938,3000,2021-06-07,112,,,,100.0
6079,18000,2020-11-04,78,False,6.0,11198.0,
5606,44550,2021-04-25,134,False,5.0,233.0,
5228,29500,2020-02-10,118,False,4.0,19560.0,
885,5500,2020-10-10,54,,,,93.0
3778,20150,2020-01-14,116,False,6.0,1331.0,
5055,61200,2020-09-29,82,False,5.0,1970.0,
5555,30800,2021-06-01,36,False,2.0,623.0,
3337,7000,2021-07-08,130,,,,353.0
2036,5000,2021-11-17,123,,,,215.0
6157,39000,2020-06-03,129,False,6.0,116.0,
1139,3500,2021-06-28,23,,,,125.0
3925,13500,2021-01-18,99,False,1.0,537.0,
1900,8000,2021-07-10,28,,,,201.0
4935,51000,2020-08-03,47,False,4.0,1970.0,
4364,18000,2021-07-13,23,False,6.0,11198.0,
5957,24150,2020-08-15,44,False,3.0,501.0,
1072,8500,2021-12-16,41,,,,119.0
5751,15750,2020-08-24,80,False,5.0,72.0,
5286,65450,2020-02-09,149,False,5.0,1372.0,
4375,18500,2020-07-26,23,False,2.0,1011.0,
278,7000,2021-08-02,97,,,,26.0
5258,21600,2021-08-02,88,False,2.0,1887.0,
2066,6500,2021-05-19,123,,,,218.0
5498,18000,2021-08-14,91,False,4.0,37.0,
576,9500,2021-12-11,99,,,,57.0
4593,31050,2020-01-20,126,False,6.0,14593.0,
1926,4500,2021-11-20,28,,,,204.0
1413,5000,2021-03-19,142,,,,153.0
2397,5000,2021-11-19,38,,,,251.0
2102,5000,2021-12-10,118,,,,221.0
4269,42500,2020-05-15,79,False,2.0,500.0,
6173,30150,2020-11-28,130,False,5.0,73.0,
4561,13500,2021-09-30,117,False,3.0,537.0,
1477,5000,2020-08-09,133,,,,159.0
2718,8000,2021-09-30,80,,,,284.0
3430,5000,2021-11-19,76,,,,365.0
5212,38500,2021-01-24,123,False,5.0,623.0,
1171,9500,2021-08-20,110,,,,129.0
4525,54000,2020-09-21,74,False,6.0,8173.0,
2747,7000,2021-09-30,80,,,,287.0
840,8000,2020-07-03,40,,,,88.0
3218,7000,2021-09-06,129,,,,341.0
1606,9500,2021-05-04,150,,,,173.0
3472,4000,2021-07-16,100,,,,368.0
3870,45980,2021-10-29,146,True,5.0,622.0,
4302,40800,2021-01-19,105,False,3.0,25076.0,
5278,41500,2021-11-26,88,False,4.0,6801.0,
4850,42500,2021-06-23,141,False,4.0,2207.0,
3760,13000,2021-11-04,116,False,4.0,15.0,
1105,5000,2021-09-11,148,,,,122.0
4148,60000,2021-10-22,54,False,1.0,472.0,
2996,3500,2021-01-26,46,,,,311.0
6219,10000,2021-08-09,135,False,3.0,427.0,
5036,4000,2021-02-27,121,False,1.0,121.0,
4688,20900,2021-05-27,27,False,3.0,247.0,
5769,14500,2020-05-05,10,False,1.0,538.0,
5904,44200,2020-04-05,69,False,2.0,25076.0,
4801,55000,2021-06-29,150,False,3.0,478.0,
5471,3300,2020-05-15,19,False,6.0,7346.0,
1131,3500,2020-10-30,23,,,,125.0
1774,3500,2021-10-27,111,,,,189.0
5422,14300,2020-06-26,136,False,5.0,15.0,
6259,23600,2020-10-10,95,False,1.0,59.0,
4211,39000,2021-08-28,93,False,6.0,116.0,
3034,5000,2021-03-13,98,,,,318.0
3961,9100,2021-03-03,125,False,3.0,15.0,
5243,9000,2021-08-09,88,False,5.0,38.0,
4332,41800,2020-10-23,148,False,5.0,622.0,
1507,9500,2021-03-18,124,,,,164.0
4806,52000,2020-11-29,150,False,3.0,16.0,
1062,9500,2021-11-12,105,,,,118.0
5522,6500,2021-07-27,38,False,1.0,733.0,
4065,6500,2020-05-27,96,False,1.0,733.0,
3564,31050,2021-01-23,104,False,6.0,1262.0,
5567,10000,2021-10-28,36,False,4.0,38.0,
2769,3000,2020-08-28,80,,,,289.0
6141,9200,2021-07-14,129,False,5.0,12517.0,
5430,38500,2020-11-24,136,False,2.0,1985.0,
2092,5000,2021-02-10,118,,,,221.0
1094,5000,2020-10-14,148,,,,121.0
5838,52000,2021-05-22,45,False,2.0,16.0,
3827,20400,2020-04-10,101,False,2.0,3025.0,
3477,5000,2021-06-12,100,,,,369.0
3292,6500,2021-12-07,130,,,,350.0
5508,42500,2021-08-27,38,False,2.0,500.0,
166,6500,2021-05-19,115,,,,16.0
3340,7000,2021-10-08,130,,,,353.0
125,8000,2021-11-15,104,,,,11.0
4430,66000,2021-10-11,81,False,1.0,478.0,
1506,9500,2021-02-18,124,,,,164.0
1892,8000,2020-11-10,28,,,,201.0
5805,54000,2020-07-24,30,False,4.0,8173.0,
5133,51500,2020-02-17,28,False,4.0,113.0,
5970,49800,2021-10-14,44,False,6.0,7344.0,
3687,23450,2020-04-19,97,False,3.0,73.0,
167,6500,2021-06-19,115,,,,16.0
467,9500,2021-05-16,146,,,,47.0
5151,8750,2020-10-05,28,False,6.0,427.0,
5953,20900,2021-01-26,44,False,3.0,247.0,
680,6500,2021-06-15,77,,,,69.0
5105,42500,2021-05-12,83,False,2.0,500.0,
196,3000,2021-03-11,122,,,,19.0
3618,55000,2021-09-23,115,False,3.0,478.0,
4350,32000,2021-09-13,148,False,1.0,16.0,
4570,6000,2021-05-09,126,False,2.0,40.0,
4229,37730,2020-02-18,143,True,3.0,21.0,
5048,40755,2020-04-18,121,True,3.0,127.0,
5262,12600,2021-04-15,88,False,2.0,37.0,
3952,66950,2021-07-23,125,False,3.0,113.0,
2627,7000,2020-07-15,12,,,,277.0
4951,11550,2020-04-02,128,False,1.0,960.0,
4771,31050,2021-06-04,64,False,6.0,1262.0,
3040,5000,2021-09-13,98,,,,318.0
5050,34500,2021-06-25,121,False,3.0,14593.0,
1280,9500,2021-11-20,74,,,,138.0
108,8000,2020-06-15,104,,,,11.0
2966,4500,2021-01-19,46,,,,309.0
1451,5500,2020-08-13,133,,,,157.0
1261,6500,2021-11-04,74,,,,137.0
4808,23595,2020-07-28,150,True,3.0,231.0,
2189,6500,2021-04-04,32,,,,229.0
4757,38500,2020-10-06,124,False,4.0,623.0,
5792,20150,2021-09-27,119,False,6.0,1331.0,
2936,4500,2020-08-01,144,,,,307.0
1065,8500,2021-05-16,41,,,,119.0
3578,47000,2020-08-22,104,False,6.0,358.0,
1121,9500,2021-08-08,23,,,,124.0
1068,8500,2021-08-16,41,,,,119.0
4411,34200,2021-08-19,110,False,2.0,622.0,
5518,37620,2020-09-13,38,True,2.0,622.0,
5279,30500,2020-08-19,88,False,4.0,71.0,
4453,29500,2021-08-14,11,False,4.0,19560.0,
4958,24500,2020-10-01,111,False,4.0,1266.0,
6198,43120,2020-06-17,135,True,1.0,21.0,
729,5000,2020-12-18,89,,,,78.0
6231,23450,2020-03-01,135,False,3.0,73.0,
893,4000,2021-12-03,54,,,,96.0
3846,28050,2021-07-18,146,False,3.0,559.0,
1292,6500,2021-05-05,117,,,,139.0
76,5000,2020-11-30,145,,,,9.0
2404,5500,2020-10-22,38,,,,252.0
1007,5000,2020-09-13,143,,,,111.0
1410,5000,2020-12-19,142,,,,153.0
4723,22400,2021-10-30,124,False,6.0,1942.0,
144,5000,2021-05-24,104,,,,13.0
4890,41500,2021-04-17,103,False,4.0,6801.0,
1404,6500,2021-10-28,106,,,,151.0
2234,8500,2021-02-09,35,,,,233.0
4527,15950,2021-03-20,117,False,6.0,1802.0,
3843,31050,2021-11-05,101,False,6.0,1262.0,
1612,9500,2021-11-04,150,,,,173.0
3884,31050,2020-03-28,146,False,6.0,14593.0,
4626,34500,2020-06-21,106,False,4.0,1262.0,
3330,7000,2020-12-08,130,,,,353.0
2260,5000,2021-03-19,35,,,,235.0
3616,46500,2020-07-06,115,False,3.0,7351.0,
2190,6500,2021-05-04,32,,,,229.0
4345,33500,2020-02-27,148,False,6.0,1029.0,
2034,5000,2021-09-17,123,,,,215.0
2362,5000,2020-12-08,91,,,,247.0
5488,18000,2020-02-25,91,False,6.0,11198.0,
2438,8000,2021-07-08,36,,,,255.0
4117,30800,2021-08-28,54,False,2.0,623.0,
2703,5000,2021-08-13,139,,,,282.0
609,5500,2020-06-25,125,,,,61.0
1440,6500,2021-03-18,27,,,,156.0
3261,3000,2021-09-19,129,,,,348.0
2394,4000,2021-11-26,38,,,,250.0
5854,15500,2020-07-08,45,False,1.0,1331.0,
362,5500,2020-11-28,116,,,,36.0
5368,41200,2020-06-26,35,False,1.0,113.0,
159,3000,2021-07-26,115,,,,15.0
4927,49000,2020-08-01,47,False,4.0,21.0,
5821,42000,2021-02-24,147,False,2.0,472.0,
4281,10000,2020-12-19,79,False,3.0,427.0,
3763,8000,2020-01-25,116,False,4.0,1871.0,
1671,3000,2021-12-08,47,,,,179.0
2766,9500,2021-11-16,80,,,,288.0
5209,61200,2020-08-03,123,False,5.0,1970.0,
2887,6500,2020-11-13,45,,,,302.0
2160,3500,2021-05-14,88,,,,226.0
1649,3000,2021-11-05,141,,,,177.0
3812,60000,2021-06-03,107,False,4.0,545.0,
3587,38500,2020-01-12,115,False,2.0,1985.0,
5457,18500,2020-04-14,136,False,4.0,1011.0,
4036,7200,2021-01-10,96,False,5.0,1871.0,
1002,8500,2021-09-30,143,,,,110.0
1044,4000,2021-11-18,79,,,,114.0
4432,22400,2020-08-14,81,False,1.0,1020.0,
5935,6000,2021-10-06,46,False,2.0,40.0,
3750,4000,2021-03-31,108,False,1.0,121.0,
219,5500,2021-12-21,122,,,,20.0
5864,44200,2020-04-20,45,False,5.0,25076.0,
1702,4500,2021-12-06,47,,,,182.0
6103,10500,2020-06-19,140,False,2.0,960.0,
1541,5500,2020-09-05,64,,,,168.0
1715,3000,2020-09-08,128,,,,184.0
743,5000,2020-09-24,96,,,,80.0
1575,6500,2021-12-08,64,,,,169.0
5242,9450,2021-09-04,88,False,5.0,960.0,
78,5000,2021-01-30,145,,,,9.0
4970,41800,2021-05-26,111,False,5.0,622.0,
484,5000,2021-07-28,146,,,,48.0
718,8000,2021-12-03,89,,,,75.0
1346,3500,2020-08-25,120,,,,146.0
3004,5000,2021-07-10,46,,,,312.0
570,5000,2021-05-21,99,,,,56.0
2770,3000,2020-09-28,80,,,,289.0
2214,5000,2020-11-15,35,,,,232.0
49,6500,2021-07-28,22,,,,7.0
5132,40000,2021-07-29,28,False,4.0,16.0,
4296,30150,2021-08-16,79,False,1.0,73.0,
610,5500,2020-07-25,125,,,,61.0
3678,17550,2021-06-12,109,False,5.0,537.0,
4888,32000,2020-09-17,103,False,4.0,1942.0,
337,8000,2021-08-27,108,,,,31.0
201,3000,2021-08-11,122,,,,19.0
444,6500,2021-11-02,101,,,,45.0
797,5000,2021-12-01,96,,,,83.0
5556,20400,2021-05-23,36,False,2.0,3025.0,
829,5500,2021-03-23,40,,,,87.0
4174,35350,2020-11-05,112,False,5.0,7323.0,
4031,18600,2021-09-21,96,False,5.0,1331.0,
4828,35000,2021-10-02,150,False,4.0,1985.0,
6339,19000,2021-07-16,76,False,2.0,39.0,
1185,4000,2021-06-27,110,,,,131.0
2608,6500,2020-08-10,86,,,,276.0
5406,37600,2021-01-14,84,False,3.0,128.0,
3031,6500,2021-12-07,44,,,,317.0
119,8000,2021-05-15,104,,,,11.0
1577,5000,2021-12-16,150,,,,170.0
4329,33500,2021-01-28,41,False,6.0,1029.0,
6051,18500,2020-03-16,113,False,4.0,1011.0,
2741,4000,2021-09-14,80,,,,286.0
6302,12950,2020-07-18,94,False,1.0,1011.0,
4405,52000,2021-10-09,110,False,3.0,16.0,
1136,3500,2021-03-28,23,,,,125.0
765,5500,2020-08-24,96,,,,82.0
1249,5500,2021-10-15,74,,,,136.0
4753,14800,2021-08-16,124,False,5.0,1011.0,
2580,6500,2021-07-23,131,,,,273.0
3118,8000,2021-05-01,78,,,,330.0
927,5000,2021-11-08,54,,,,98.0
5614,44200,2021-08-30,134,False,5.0,25076.0,
3161,8500,2021-07-10,129,,,,334.0
1603,9500,2021-02-04,150,,,,173.0
3515,59500,2021-03-08,102,False,4.0,1372.0,
5881,15500,2021-04-14,45,False,6.0,974.0,
5818,44000,2020-10-13,147,False,2.0,478.0,
934,3000,2021-02-07,112,,,,100.0
4448,5600,2020-01-24,11,False,3.0,1871.0,
2988,5000,2021-11-19,46,,,,310.0
2729,9500,2021-07-11,80,,,,285.0
2104,5000,2021-08-11,118,,,,222.0
617,4500,2021-12-06,125,,,,62.0
6204,66300,2021-06-05,135,False,1.0,1970.0,
3540,49800,2021-10-05,22,False,5.0,6801.0,
839,8000,2020-06-03,40,,,,88.0
1992,3000,2020-12-06,123,,,,213.0
3128,7000,2021-05-13,140,,,,331.0
3347,7500,2021-04-18,135,,,,354.0
3913,32850,2020-02-18,127,False,1.0,2155.0,
4034,53400,2020-10-25,96,False,5.0,979.0,
5371,21000,2021-01-21,35,False,1.0,1164.0,
1692,4500,2021-02-06,47,,,,182.0
2564,5000,2021-10-18,131,,,,270.0
3138,9500,2020-11-06,129,,,,333.0
2978,5000,2021-01-19,46,,,,310.0
968,7000,2021-09-13,143,,,,107.0
2504,5000,2021-09-04,134,,,,262.0
2534,4000,2021-01-26,134,,,,266.0
5786,57000,2020-07-13,10,False,4.0,11156.0,
919,5000,2021-03-08,54,,,,98.0
3993,23595,2020-01-27,77,True,3.0,231.0,
4770,33500,2021-03-18,64,False,6.0,1029.0,
612,5500,2020-09-25,125,,,,61.0
5988,18000,2021-03-24,98,False,4.0,37.0,
4221,15950,2021-01-08,93,False,6.0,1802.0,
1700,4500,2021-10-06,47,,,,182.0
5545,15500,2021-02-02,38,False,6.0,974.0,
6054,50500,2020-03-12,113,False,4.0,7323.0,
3119,8000,2021-06-01,78,,,,330.0
1887,8000,2020-06-10,28,,,,201.0
1492,8000,2021-07-08,133,,,,161.0
864,4000,2021-05-26,40,,,,90.0
3104,5000,2020-08-25,78,,,,328.0
5905,5000,2020-12-17,69,False,2.0,43.0,
5357,56500,2021-09-07,92,False,4.0,327.0,
3524,66300,2021-09-27,22,False,1.0,1970.0,
4388,33750,2020-05-10,23,False,3.0,533.0,
5519,17050,2021-09-23,38,False,2.0,1331.0,
2026,5000,2021-01-17,123,,,,215.0
3002,5000,2021-05-10,46,,,,312.0
3394,5000,2021-10-26,95,,,,358.0
6305,30150,2021-08-09,94,False,1.0,73.0,
2854,5500,2021-01-27,30,,,,299.0
5185,3300,2020-02-01,85,False,6.0,7346.0,
1458,6500,2020-07-21,133,,,,158.0
2819,5000,2021-02-25,10,,,,293.0
5673,44500,2021-06-11,12,False,4.0,979.0,
4190,24500,2020-02-17,93,False,4.0,379.0,
3964,54000,2021-01-17,125,False,6.0,8173.0,
1905,8000,2021-12-10,28,,,,201.0
4490,15500,2021-11-20,74,False,3.0,1331.0,
3267,6500,2020-09-01,130,,,,349.0
2355,3500,2021-11-20,91,,,,246.0
198,3000,2021-05-11,122,,,,19.0
642,6500,2021-08-15,125,,,,66.0
1615,6500,2020-06-14,150,,,,174.0
3756,29500,2021-07-19,116,False,4.0,19560.0,
1602,9500,2021-01-04,150,,,,173.0
2440,8000,2021-09-08,36,,,,255.0
5842,10000,2021-07-23,45,False,2.0,732.0,
353,9500,2021-07-01,116,,,,34.0
1973,9500,2021-11-12,85,,,,208.0
707,5500,2021-07-10,89,,,,73.0
2223,5000,2021-08-15,35,,,,232.0
6185,9600,2020-11-30,130,False,6.0,1871.0,
90,5000,2020-08-09,145,,,,10.0
1666,3000,2021-07-08,47,,,,179.0
2332,8000,2021-07-15,136,,,,241.0
338,8000,2021-09-27,108,,,,31.0
1749,4500,2021-10-17,128,,,,186.0
1956,3000,2021-05-27,85,,,,207.0
1041,4000,2021-08-18,79,,,,114.0
3420,5000,2021-01-28,94,,,,363.0
4705,50000,2020-02-25,133,False,3.0,529.0,
949,5000,2021-10-23,112,,,,103.0
2471,9500,2020-06-06,36,,,,259.0
4394,26950,2021-11-15,23,True,4.0,379.0,
1946,3000,2020-07-27,85,,,,207.0
1137,3500,2021-04-28,23,,,,125.0
1760,5500,2020-12-01,111,,,,188.0
3791,47000,2021-04-13,107,False,6.0,358.0,
5306,24150,2020-12-31,32,False,2.0,14593.0,
1052,6500,2021-03-19,79,,,,115.0
1295,6500,2021-08-05,117,,,,139.0
5440,16335,2020-12-21,136,True,1.0,231.0,
6044,9200,2020-06-06,138,False,6.0,12517.0,
4624,70070,2021-06-03,120,True,2.0,21.0,
3998,52000,2021-11-15,77,False,3.0,343.0,
1357,3500,2021-07-25,120,,,,146.0
6108,8050,2020-08-09,140,False,2.0,730.0,
1111,9500,2021-08-20,148,,,,123.0
168,4000,2021-04-16,122,,,,17.0
401,5000,2020-10-05,107,,,,40.0
2569,9500,2021-03-11,131,,,,272.0
5529,25500,2020-11-30,38,False,4.0,559.0,
3702,21000,2021-01-07,97,False,4.0,1164.0,
5926,30800,2021-05-06,46,False,2.0,623.0,
6052,10000,2021-10-14,113,False,4.0,38.0,
3546,52000,2020-02-19,145,False,3.0,16.0,
1693,4500,2021-03-06,47,,,,182.0
4057,44000,2021-04-14,96,False,2.0,478.0,
1799,6500,2021-07-25,87,,,,192.0
4531,18000,2020-02-04,117,False,6.0,11198.0,
1753,5000,2021-06-06,114,,,,187.0
514,5500,2021-06-23,146,,,,50.0
5517,44000,2021-02-14,38,False,2.0,478.0,
5716,26500,2020-06-30,139,False,4.0,673.0,
641,5000,2021-12-27,125,,,,65.0
676,6500,2021-02-15,77,,,,69.0
4706,13500,2020-12-24,133,False,3.0,537.0,
1022,5000,2021-12-13,143,,,,111.0
5107,57750,2020-12-30,83,False,2.0,11133.0,
4546,60000,2021-01-07,117,False,4.0,545.0,
1071,8500,2021-11-16,41,,,,119.0
3014,6500,2021-08-09,44,,,,314.0
4640,21000,2021-05-25,106,False,3.0,72.0,
373,5500,2021-10-28,116,,,,36.0
5860,4950,2021-03-04,45,True,5.0,733.0,
2539,9500,2021-07-07,134,,,,267.0
5442,13050,2021-02-08,136,False,1.0,1802.0,
5065,25600,2020-04-06,82,False,5.0,1942.0,
4904,24150,2020-06-08,47,False,2.0,1262.0,
2577,9500,2021-11-11,131,,,,272.0
1904,8000,2021-11-10,28,,,,201.0
249,6500,2021-11-14,9,,,,23.0
4903,14800,2021-05-11,47,False,5.0,1011.0,
2213,9500,2021-12-22,92,,,,231.0
3229,6500,2021-10-26,129,,,,343.0
186,5000,2021-09-09,122,,,,18.0
1880,9500,2021-06-07,83,,,,200.0
4447,8050,2021-03-30,11,False,3.0,730.0,
1324,8500,2021-01-07,126,,,,142.0
6191,48500,2020-01-28,135,False,1.0,132.0,
673,6500,2020-11-15,77,,,,69.0
1038,4000,2021-05-18,79,,,,114.0
5528,34500,2020-09-29,38,False,4.0,501.0,
1528,3000,2021-01-19,64,,,,167.0
3942,27300,2021-10-29,99,False,5.0,1164.0,
3743,40000,2021-08-13,108,False,4.0,16.0,
1500,5000,2021-04-12,124,,,,163.0
1060,9500,2021-09-12,105,,,,118.0
2523,3000,2020-12-28,134,,,,264.0
4094,10000,2020-03-07,137,False,3.0,427.0,
516,7000,2020-05-03,127,,,,51.0
5044,33950,2020-07-27,121,False,2.0,132.0,
124,8000,2021-10-15,104,,,,11.0
5152,17545,2020-07-18,28,True,6.0,1802.0,
2585,6500,2021-12-23,131,,,,273.0
908,4000,2021-10-20,54,,,,97.0
3318,5000,2021-03-20,130,,,,352.0
1512,9500,2021-08-18,124,,,,164.0
4627,19000,2021-06-09,106,False,4.0,247.0,
5320,46500,2021-01-09,32,False,5.0,7351.0,
6136,31150,2021-06-25,129,False,1.0,979.0,
330,8000,2021-01-27,108,,,,31.0
2584,6500,2021-11-23,131,,,,273.0
2893,6500,2021-05-13,45,,,,302.0
533,7000,2021-10-03,127,,,,51.0
3943,61200,2021-03-16,99,False,5.0,1970.0,
2096,5000,2021-06-10,118,,,,221.0
780,5500,2021-11-24,96,,,,82.0
4077,14500,2020-02-28,137,False,1.0,538.0,
4726,15950,2020-11-04,124,False,6.0,1802.0,
5607,19000,2021-09-25,134,False,5.0,39.0,
95,5000,2021-01-09,145,,,,10.0
3389,5000,2021-05-26,95,,,,358.0
6086,30500,2021-10-03,78,False,4.0,109.0,
556,5000,2020-12-25,99,,,,54.0
2154,5000,2021-07-20,88,,,,225.0
1714,3000,2020-08-08,128,,,,184.0
1466,6500,2021-03-21,133,,,,158.0
3644,5000,2021-05-29,9,False,2.0,43.0,
6336,44000,2020-05-01,76,False,2.0,478.0,
4943,12650,2020-02-18,128,False,1.0,12517.0,
5251,26500,2020-01-28,88,False,1.0,673.0,
6177,28050,2020-02-19,130,False,5.0,559.0,
1768,5500,2021-08-01,111,,,,188.0
912,5000,2020-08-08,54,,,,98.0
4128,40000,2021-01-19,54,False,4.0,16.0,
2527,7500,2021-08-10,134,,,,265.0
4851,30500,2020-10-21,141,False,4.0,71.0,
151,5000,2021-12-24,104,,,,13.0
2596,5000,2021-11-19,86,,,,274.0
4563,28105,2020-08-24,117,True,3.0,75.0,
1762,5500,2021-02-01,111,,,,188.0
2414,5500,2021-08-22,38,,,,252.0
156,3000,2021-04-26,115,,,,15.0
1589,5000,2021-06-11,150,,,,172.0
1496,8000,2021-11-08,133,,,,161.0
2342,5000,2021-05-29,19,,,,243.0
552,5000,2020-08-25,99,,,,54.0
5100,55000,2021-04-25,83,False,2.0,529.0,
1498,4500,2021-11-29,124,,,,162.0
1344,7000,2021-11-02,120,,,,145.0
1006,5000,2020-08-13,143,,,,111.0
4402,19600,2020-09-26,110,False,3.0,1020.0,
6253,7200,2020-11-10,95,False,5.0,1871.0,
3650,40000,2020-11-05,9,False,4.0,16.0,
1480,7500,2021-09-28,133,,,,160.0
957,5500,2021-10-20,93,,,,104.0
3878,47000,2020-02-06,146,False,6.0,358.0,
3591,31050,2020-07-11,115,False,6.0,1262.0,
5247,30150,2021-01-26,88,False,1.0,73.0,
660,5000,2020-09-30,125,,,,68.0
5046,23595,2021-07-20,121,True,3.0,231.0,
757,5000,2021-11-24,96,,,,80.0
1772,5500,2021-12-01,111,,,,188.0
4427,11550,2021-11-01,81,False,1.0,960.0,
6289,23650,2020-06-14,94,True,4.0,1352.0,
5256,60000,2020-10-10,88,False,1.0,472.0,
141,6500,2021-12-05,104,,,,12.0
1955,3000,2021-04-27,85,,,,207.0
